"049","07","Guizhou",NULL
"049","08","Hainan",NULL
"049","09","Hebei",NULL
"049","10","Heilongjiang",NULL
"049","11","Henan",NULL
"049","12","Hubei",NULL
"049","13","Hunan",NULL
"049","14","Inner Mongolia",NULL
"049","15","Jiangsu",NULL
"049","16","Jiangxi",NULL
"049","17","Jilin",NULL
"049","18","Liaoning",NULL
"049","19","Ningxia",NULL
"049","20","Peking",NULL
"049","21","Qinghai",NULL
"049","22","Shaanxi",NULL
"049","23","Shandong",NULL
"049","24","Shanghai",NULL
"049","25","Shanxi",NULL
"049","26","Sichuan",NULL
"049","27","Tianjin",NULL
"049","28","Tibet",NULL
"049","29","Xinxiang",NULL
"049","30","Yunnan",NULL
"049","31","Zhejiang",NULL
"052","01","Home Island",NULL
"052","02","West Island",NULL
"053","01","Antioquia",NULL
"053","02","Atlßntico",NULL
"053","03","BolÝvar",NULL
"053","04","Boyacß",NULL
"053","05","Caldas",NULL
"053","06","Caquetß",NULL
"053","07","Cauca",NULL
"053","08","Cesar",NULL
"053","09","C¾rdoba",NULL
"053","10","Cundinamarca",NULL
"053","11","Huila",NULL
"053","12","La Guajira",NULL
"053","13","Magdalena",NULL
"053","14","Meta",NULL
"053","15","Nari±o",NULL
"053","16","Norte de Santander",NULL
"053","17","QuindÝo",NULL
"053","18","Risaralda",NULL
"053","19","SantafÚ de Bogotß",NULL
"053","20","Santander",NULL
"053","21","Sucre",NULL
"053","22","Tolima",NULL
"053","23","Valle",NULL
"054","01","Njazidja",NULL
"055","01","Bandundu",NULL
"055","02","Bas-Za´re",NULL
"055","03","East Kasai",NULL
"055","04","Equateur",NULL
"055","05","Haute-Za´re",NULL
"055","06","Kinshasa",NULL
"055","07","North Kivu",NULL
"055","08","Shaba",NULL
"055","09","South Kivu",NULL
"055","10","West Kasai",NULL
"056","01","Brazzaville",NULL
"056","02","Kouilou",NULL
"057","01","Rarotonga",NULL
"059","01","San JosÚ",NULL
"060","01","Abidjan",NULL
"060","02","BouakÚ",NULL
"060","03","Daloa",NULL
"060","04","Korhogo",NULL
"060","05","Yamoussoukro",NULL
"061","01","Grad Zagreb",NULL
"061","02","Osijek-Baranja",NULL
"061","03","Primorje-Gorski Kota",NULL
"061","04","Split-Dalmatia",NULL
"062","01","Camag³ey",NULL
"062","02","Ciego de -vila",NULL
"062","03","Cienfuegos",NULL
"062","04","Granma",NULL
"062","05","Guantßnamo",NULL
"062","06","HolguÝn",NULL
"062","07","La Habana",NULL
"062","08","Las Tunas",NULL
"062","09","Matanzas",NULL
"062","10","Pinar del RÝo",NULL
"062","11","Sancti-SpÝritus",NULL
"062","12","Santiago de Cuba",NULL
"062","13","Villa Clara",NULL
"063","01","Limassol",NULL
"063","02","Nicosia",NULL
"064","01","HlavnÝ mesto Praha",NULL
"064","02","JiznÝ Cechy",NULL
"064","03","JiznÝ Morava",NULL
"064","04","SevernÝ Cechy",NULL
"064","05","SevernÝ Morava",NULL
"064","06","V²chodnÝ Cechy",NULL
"064","07","ZapadnÝ Cechy",NULL
"065","01","+rhus",NULL
"065","02","Frederiksberg",NULL
"065","03","Fyn",NULL
"065","04","K°benhavn",NULL
"065","05","Nordjylland",NULL
"067","01","Djibouti",NULL
"068","01","St George",NULL
"069","01","Distrito Nacional",NULL
"069","02","Duarte",NULL
"069","03","La Romana",NULL
"069","04","Puerto Plata",NULL
"069","05","San Pedro de MacorÝs",NULL
"069","06","Santiago",NULL
"070","01","Azuay",NULL
"070","02","Chimborazo",NULL
"070","03","El Oro",NULL
"070","04","Esmeraldas",NULL
"070","05","Guayas",NULL
"070","06","Imbabura",NULL
"070","07","Loja",NULL
"070","08","Los RÝos",NULL
"070","09","ManabÝ",NULL
"070","10","Pichincha",NULL
"070","11","Tungurahua",NULL
"071","01","al-Buhayra",NULL
"071","02","al-Daqahliya",NULL
"071","03","Aleksandria",NULL
"071","04","al-Faiyum",NULL
"071","05","al-Gharbiya",NULL
"071","06","al-Minufiya",NULL
"071","07","al-Minya",NULL
"071","08","al-Qalyubiya",NULL
"071","09","al-Sharqiya",NULL
"071","10","Assuan",NULL
"071","11","Asyut",NULL
"071","12","Bani Suwayf",NULL
"071","13","Giza",NULL
"071","14","Ismailia",NULL
"071","15","Kafr al-Shaykh",NULL
"071","16","Kairo",NULL
"071","17","Luxor",NULL
"071","18","Port Said",NULL
"071","19","Qina",NULL
"071","20","Sawhaj",NULL
"071","21","Shamal Sina",NULL
"071","22","Suez",NULL
"072","01","La Libertad",NULL
"072","02","San Miguel",NULL
"072","03","San Salvador",NULL
"072","04","Santa Ana",NULL
"073","01","Bioko",NULL
"074","01","Maekel",NULL
"075","01","Harjumaa",NULL
"075","02","Tartumaa",NULL
"076","01","Addis Abeba",NULL
"076","02","Amhara",NULL
"076","03","Dire Dawa",NULL
"076","04","Oromia",NULL
"076","05","Tigray",NULL
"078","01","East Falkland",NULL
"079","01","Streymoyar",NULL
"080","01","Central",NULL
"081","01","Newmaa",NULL
"081","02","Põijõt-Hõme",NULL
"081","03","Pirkanmaa",NULL
"081","04","Pohjois-Pohjanmaa",NULL
"081","05","Varsinais-Suomi",NULL
"082","01","Alsace",NULL
"082","02","Aquitaine",NULL
"082","03","Auvergne",NULL
"082","04","Basse-Normandie",NULL
"082","05","Bourgogne",NULL
"082","06","Bretagne",NULL
"082","07","Centre",NULL
"082","08","Champagne-Ardenne",NULL
"082","09","Franche-ComtÚ",NULL
"082","10","Haute-Normandie",NULL
"082","11","+le-de-France",NULL
"082","12","Languedoc-Roussillon",NULL
"082","13","Limousin",NULL
"082","14","Lorraine",NULL
"082","15","Midi-PyrÚnÚes",NULL
"082","16","Nord-Pas-de-Calais",NULL
"082","17","Pays de la Loire",NULL
"082","18","Picardie",NULL
"082","19","Provence-Alpes-C¶te",NULL
"082","20","Rh¶ne-Alpes",NULL
"083","01","Cayenne",NULL
"084","01","Tahiti",NULL
"086","01","Estuaire",NULL
"087","01","Banjul",NULL
"087","02","Kombo St Mary",NULL
"089","01","Abhasia [Aphazeti]",NULL
"089","02","Adzaria [AtÜara]",NULL
"089","03","Imereti",NULL
"089","04","Kvemo Kartli",NULL
"089","05","Tbilisi",NULL
"090","01","Anhalt Sachsen",NULL
"090","02","Baden-W³rttemberg",NULL
"090","03","Baijeri",NULL
"090","04","Berliini",NULL
"090","05","Brandenburg",NULL
"090","06","Bremen",NULL
"090","07","Hamburg",NULL
"090","08","Hessen",NULL
"090","09","Mecklenburg-Vorpomme",NULL
"090","10","Niedersachsen",NULL
"090","11","Nordrhein-Westfalen",NULL
"090","12","Rheinland-Pfalz",NULL
"090","13","Saarland",NULL
"090","14","Saksi",NULL
"090","15","Schleswig-Holstein",NULL
"090","16","Th³ringen",NULL
"091","01","Ashanti",NULL
"091","02","Greater Accra",NULL
"091","03","Northern",NULL
"091","04","Western",NULL
"094","01","Attika",NULL
"094","02","Central Macedonia",NULL
"094","03","Crete",NULL
"094","04","Thessalia",NULL
"094","05","West Greece",NULL
"095","01","Kitaa",NULL
"096","01","St George",NULL
"097","01","Basse-Terre",NULL
"097","02","Grande-Terre",NULL
"098","01","--",NULL
"099","01","Guatemala",NULL
"099","02","Quetzaltenango",NULL
"100","01","--",NULL
"101","01","Conakry",NULL
"102","01","Bissau",NULL
"103","01","Georgetown",NULL
"104","01","Nord",NULL
"104","02","Ouest",NULL
"107","01","Atlßntida",NULL
"107","02","CortÚs",NULL
"107","03","Distrito Central",NULL
"108","01","Hongkong",NULL
"108","02","Kowloon and New Kowl",NULL
"109","01","Bßcs-Kiskun",NULL
"109","02","Baranya",NULL
"109","03","Borsod-Aba·j-ZemplÚn",NULL
"109","04","Budapest",NULL
"109","05","Csongrßd",NULL
"109","06","FejÚr",NULL
"109","07","Gy÷r-Moson-Sopron",NULL
"109","08","Hajd·-Bihar",NULL
"109","09","Szabolcs-Szatmßr-Ber",NULL
"110","01","H÷fu­borgarsvµ­i",NULL
"111","01","JAMMU AND  KASHMIR",NULL
"111","02","HIMACHAL PRADESH",NULL
"111","03","PUNJAB",NULL
"111","04","CHANDIGARH",NULL
"111","05","UTTARANCHAL",NULL
"111","06","HARYANA",NULL
"111","07","DELHI",NULL
"111","08","RAJASTHAN",NULL
"111","09","UTTAR PRADESH",NULL
"111","10","BIHAR",NULL
"111","11","SIKKIM",NULL
"111","12","ARUNACHAL PRADESH",NULL
"111","13","NAGALAND",NULL
"111","14","MANIPUR",NULL
"111","15","MIZORAM",NULL
"111","16","TRIPURA",NULL
"111","17","MEGHALAYA",NULL
"111","18","ASSAM",NULL
"111","19","WEST BENGAL",NULL
"111","20","JHARKHAND",NULL
"111","21","ORISSA",NULL
"111","22","CHHATTISGARH",NULL
"111","23","MADHYA PRADESH",NULL
"111","24","GUJARAT",NULL
"111","25","DAMAN AND  DIU",NULL
"111","26","DADRA AND  NAGAR HAVELI",NULL
"111","27","MAHARASHTRA",NULL
"111","28","ANDHRA PRADESH",NULL
"111","29","KARNATAKA",NULL
"111","30","GOA",NULL
"111","31","LAKSHADWEEP",NULL
"111","32","KERALA",NULL
"111","33","TAMIL NADU",NULL
"111","34","PONDICHERRY",NULL
"111","35","ANDAMAN AND  NICOBAR ISLANDS",NULL
"112","01","Aceh",NULL
"112","02","Bali",NULL
"112","03","Bengkulu",NULL
"112","04","Central Java",NULL
"112","05","East Java",NULL
"112","06","Jakarta Raya",NULL
"112","07","Jambi",NULL
"112","08","Kalimantan Barat",NULL
"112","09","Kalimantan Selatan",NULL
"112","10","Kalimantan Tengah",NULL
"112","11","Kalimantan Timur",NULL
"112","12","Lampung",NULL
"112","13","Molukit",NULL
"112","14","Nusa Tenggara Barat",NULL
"112","15","Nusa Tenggara Timur",NULL
"112","16","Riau",NULL
"112","17","Sulawesi Selatan",NULL
"112","18","Sulawesi Tengah",NULL
"112","19","Sulawesi Tenggara",NULL
"112","20","Sulawesi Utara",NULL
"112","21","Sumatera Barat",NULL
"112","22","Sumatera Selatan",NULL
"112","23","Sumatera Utara",NULL
"112","24","West Irian",NULL
"112","25","West Java",NULL
"112","26","Yogyakarta",NULL
"113","01","Ardebil",NULL
"113","02","Bushehr",NULL
"113","03","Chaharmahal va Bakht",NULL
"113","04","East Azerbaidzan",NULL
"113","05","Esfahan",NULL
"113","06","Fars",NULL
"113","07","Gilan",NULL
"113","08","Golestan",NULL
"113","09","Hamadan",NULL
"113","10","Hormozgan",NULL
"113","11","Ilam",NULL
"113","12","Kerman",NULL
"113","13","Kermanshah",NULL
"113","14","Khorasan",NULL
"113","15","Khuzestan",NULL
"113","16","Kordestan",NULL
"113","17","Lorestan",NULL
"113","18","Markazi",NULL
"113","19","Mazandaran",NULL
"113","20","Qazvin",NULL
"113","21","Qom",NULL
"113","22","Semnan",NULL
"113","23","Sistan va Baluchesta",NULL
"113","24","Teheran",NULL
"113","25","West Azerbaidzan",NULL
"113","26","Yazd",NULL
"113","27","Zanjan",NULL
"114","01","al-Anbar",NULL
"114","02","al-Najaf",NULL
"114","03","al-Qadisiya",NULL
"114","04","al-Sulaymaniya",NULL
"114","05","al-Tamim",NULL
"114","06","Babil",NULL
"114","07","Baghdad",NULL
"114","08","Basra",NULL
"114","09","DhiQar",NULL
"114","10","Diyala",NULL
"114","11","Irbil",NULL
"114","12","Karbala",NULL
"114","13","Maysan",NULL
"114","14","Ninawa",NULL
"114","15","Wasit",NULL
"115","01","Leinster",NULL
"115","02","Munster",NULL
"117","01","Ha Darom",NULL
"117","02","Ha Merkaz",NULL
"117","03","Haifa",NULL
"117","04","Jerusalem",NULL
"117","05","Tel Aviv",NULL
"118","01","Abruzzit",NULL
"118","02","Apulia",NULL
"118","03","Calabria",NULL
"118","04","Campania",NULL
"118","05","Emilia-Romagna",NULL
"118","06","Friuli-Venezia Giuli",NULL
"118","07","Latium",NULL
"118","08","Liguria",NULL
"118","09","Lombardia",NULL
"118","10","Marche",NULL
"118","11","Piemonte",NULL
"118","12","Sardinia",NULL
"118","13","Sisilia",NULL
"118","14","Toscana",NULL
"118","15","Trentino-Alto Adige",NULL
"118","16","Umbria",NULL
"118","17","Veneto",NULL
"119","01","St. Andrew",NULL
"119","02","St. Catherine",NULL
"121","01","Aichi",NULL
"121","02","Akita",NULL
"121","03","Aomori",NULL
"121","04","Chiba",NULL
"121","05","Ehime",NULL
"121","06","Fukui",NULL
"121","07","Fukuoka",NULL
"121","08","Fukushima",NULL
"121","09","Gifu",NULL
"121","10","Gumma",NULL
"121","11","Hiroshima",NULL
"121","12","Hokkaido",NULL
"121","13","Hyogo",NULL
"121","14","Ibaragi",NULL
"121","15","Ishikawa",NULL
"121","16","Iwate",NULL
"121","17","Kagawa",NULL
"121","18","Kagoshima",NULL
"121","19","Kanagawa",NULL
"121","20","Kochi",NULL
"121","21","Kumamoto",NULL
"121","22","Kyoto",NULL
"121","23","Mie",NULL
"121","24","Miyagi",NULL
"121","25","Miyazaki",NULL
"121","26","Nagano",NULL
"121","27","Nagasaki",NULL
"121","28","Nara",NULL
"121","29","Niigata",NULL
"121","30","Oita",NULL
"121","31","Okayama",NULL
"121","32","Okinawa",NULL
"121","33","Osaka",NULL
"121","34","Saga",NULL
"121","35","Saitama",NULL
"121","36","Shiga",NULL
"121","37","Shimane",NULL
"121","38","Shizuoka",NULL
"121","39","Tochigi",NULL
"121","40","Tokushima",NULL
"121","41","Tokyo-to",NULL
"121","42","Tottori",NULL
"121","43","Toyama",NULL
"121","44","Wakayama",NULL
"121","45","Yamagata",NULL
"121","46","Yamaguchi",NULL
"121","47","Yamanashi",NULL
"123","01","al-Zarqa",NULL
"123","02","Amman",NULL
"123","03","Irbid",NULL
"125","01","Almaty",NULL
"125","02","Almaty Qalasy",NULL
"125","03","Aqt÷be",NULL
"125","04","Astana",NULL
"125","05","Atyrau",NULL
"125","06","East Kazakstan",NULL
"125","07","Mangghystau",NULL
"125","08","North Kazakstan",NULL
"125","09","Pavlodar",NULL
"125","10","Qaraghandy",NULL
"125","11","Qostanay",NULL
"125","12","Qyzylorda",NULL
"125","13","South Kazakstan",NULL
"125","14","Taraz",NULL
"125","15","West Kazakstan",NULL
"126","01","Central",NULL
"126","02","Coast",NULL
"126","03","Eastern",NULL
"126","04","Nairobi",NULL
"126","05","Nyanza",NULL
"126","06","Rift Valley",NULL
"127","01","South Tarawa",NULL
"128","01","Chagang",NULL
"128","02","Hamgyong N",NULL
"128","03","Hamgyong P",NULL
"128","04","Hwanghae N",NULL
"128","05","Hwanghae P",NULL
"128","06","Kaesong-si",NULL
"128","07","Kangwon",NULL
"128","08","Nampo-si",NULL
"128","09","Pyongan N",NULL
"128","10","Pyongan P",NULL
"128","11","Pyongyang-si",NULL
"128","12","Yanggang",NULL
"129","01","Cheju",NULL
"129","02","Chollabuk",NULL
"129","03","Chollanam",NULL
"129","04","Chungchongbuk",NULL
"129","05","Chungchongnam",NULL
"129","06","Inchon",NULL
"129","07","Kang-won",NULL
"129","08","Kwangju",NULL
"129","09","Kyonggi",NULL
"129","10","Kyongsangbuk",NULL
"129","11","Kyongsangnam",NULL
"129","12","Pusan",NULL
"129","13","Seoul",NULL
"129","14","Taegu",NULL
"129","15","Taejon",NULL
"130","01","al-Asima",NULL
"130","02","Hawalli",NULL
"131","01","Bishkek shaary",NULL
"131","02","Osh",NULL
"132","01","Savannakhet",NULL
"132","02","Viangchan",NULL
"133","01","Daugavpils",NULL
"133","02","Liepaja",NULL
"133","03","Riika",NULL
"134","01","al-Shamal",NULL
"134","02","Beirut",NULL
"135","01","Maseru",NULL
"136","01","Montserrado",NULL
"137","01","al-Zawiya",NULL
"137","02","Bengasi",NULL
"137","03","Misrata",NULL
"137","04","Tripoli",NULL
"138","01","Schaan",NULL
"138","02","Vaduz",NULL
"139","01","Kaunas",NULL
"139","02","Klaipeda",NULL
"139","03","Panevezys",NULL
"139","04","èiauliai",NULL
"139","05","Vilna",NULL
"140","01","Luxembourg",NULL
"141","01","Macau",NULL
"142","01","Skopje",NULL
"143","01","Antananarivo",NULL
"144","01","Blantyre",NULL
"144","02","Lilongwe",NULL
"144","03","Fianarantsoa",NULL
"144","04","Mahajanga",NULL
"144","05","Toamasina",NULL
"145","01","Johor",NULL
"145","02","Kedah",NULL
"145","03","Kelantan",NULL
"145","04","Negeri Sembilan",NULL
"145","05","Pahang",NULL
"145","06","Perak",NULL
"145","07","Pulau Pinang",NULL
"145","08","Sabah",NULL
"145","09","Sarawak",NULL
"145","10","Selangor",NULL
"145","11","Terengganu",NULL
"145","12","Wilayah Persekutuan",NULL
"146","01","Maale",NULL
"147","01","Bamako",NULL
"148","01","Inner Harbour",NULL
"148","02","Outer Harbour",NULL
"149","01","Majuro",NULL
"150","01","Fort-de-France",NULL
"151","01","Dakhlet NouÔdhibou",NULL
"151","02","Nouakchott",NULL
"152","01","Plaines Wilhelms",NULL
"152","02","Port-Louis",NULL
"153","01","Mamoutzou",NULL
"154","01","Aguascalientes",NULL
"154","02","Baja California",NULL
"154","03","Baja California Sur",NULL
"154","04","Campeche",NULL
"154","05","Chiapas",NULL
"154","06","Chihuahua",NULL
"154","07","Coahuila de Zaragoza",NULL
"154","08","Colima",NULL
"154","09","Distrito Federal",NULL
"154","10","Durango",NULL
"154","11","Guanajuato",NULL
"154","12","Guerrero",NULL
"154","13","Hidalgo",NULL
"154","14","Jalisco",NULL
"154","15","MÚxico",NULL
"154","16","Michoacßn de Ocampo",NULL
"154","17","Morelos",NULL
"154","18","Nayarit",NULL
"154","19","Nuevo Le¾n",NULL
"154","20","Oaxaca",NULL
"154","21","Puebla",NULL
"154","22","QuerÚtaro",NULL
"154","23","QuerÚtaro de Arteaga",NULL
"154","24","Quintana Roo",NULL
"154","25","San Luis PotosÝ",NULL
"154","26","Sinaloa",NULL
"154","27","Sonora",NULL
"154","28","Tabasco",NULL
"154","29","Tamaulipas",NULL
"154","30","Veracruz",NULL
"154","31","Veracruz-Llave",NULL
"154","32","Yucatßn",NULL
"154","33","Zacatecas",NULL
"155","01","Chuuk",NULL
"155","02","Pohnpei",NULL
"156","01","Balti",NULL
"156","02","Bender (T¯ghina)",NULL
"156","03","Chisinau",NULL
"156","04","Dnjestria",NULL
"158","01","Ulaanbaatar",NULL
"159","01","Plymouth",NULL
"160","01","Casablanca",NULL
"160","02","Chaouia-Ouardigha",NULL
"160","03","Doukkala-Abda",NULL
"160","04","FÞs-Boulemane",NULL
"160","05","Gharb-Chrarda-BÚni H",NULL
"160","06","Marrakech-Tensift-Al",NULL
"160","07","MeknÞs-Tafilalet",NULL
"160","08","Oriental",NULL
"160","09","Rabat-SalÚ-Zammour-Z",NULL
"160","10","Souss Massa-DraÔ",NULL
"160","11","Tadla-Azilal",NULL
"160","12","Tanger-TÚtouan",NULL
"160","13","Taza-Al Hoceima-Taou",NULL
"161","01","Gaza",NULL
"161","02","Inhambane",NULL
"161","03","Manica",NULL
"161","04","Maputo",NULL
"161","05","Nampula",NULL
"161","06","Sofala",NULL
"161","07","Tete",NULL
"161","08","ZambÚzia",NULL
"162","01","Khomas",NULL
"165","01","Central",NULL
"165","02","Eastern",NULL
"165","03","Western",NULL
"166","01","Drenthe",NULL
"166","02","Flevoland",NULL
"166","03","Gelderland",NULL
"166","04","Groningen",NULL
"166","05","Limburg",NULL
"166","06","Noord-Brabant",NULL
"166","07","Noord-Holland",NULL
"166","08","Overijssel",NULL
"166","09","Utrecht",NULL
"166","10","Zuid-Holland",NULL
"167","01","Curaþao",NULL
"168","01","South Province",NULL
"168","02","North Province",NULL
"168","03","Loyalty Islands Province",NULL
"169","01","Auckland",NULL
"169","02","Canterbury",NULL
"169","03","Dunedin",NULL
"169","04","Hamilton",NULL
"169","05","Wellington",NULL
"170","01","Chinandega",NULL
"170","02","Le¾n",NULL
"170","03","Managua",NULL
"170","04","Masaya",NULL
"171","01","Maradi",NULL
"171","02","Niamey",NULL
"171","03","Zinder",NULL
"172","01","Anambra & Enugu & Eb",NULL
"172","02","Bauchi & Gombe",NULL
"172","03","Benue",NULL
"172","04","Borno & Yobe",NULL
"172","05","Cross River",NULL
"172","06","Edo & Delta",NULL
"172","07","Federal Capital Dist",NULL
"172","08","Imo & Abia",NULL
"172","09","Kaduna",NULL
"172","10","Kano & Jigawa",NULL
"172","11","Katsina",NULL
"172","12","Kwara & Kogi",NULL
"172","13","Lagos",NULL
"172","14","Niger",NULL
"172","15","Ogun",NULL
"172","16","Ondo & Ekiti",NULL
"172","17","Oyo & Osun",NULL
"172","18","Plateau & Nassarawa",NULL
"172","19","Rivers & Bayelsa",NULL
"172","20","Sokoto & Kebbi & Zam",NULL
"175","01","Saipan",NULL
"176","01","Akershus",NULL
"176","02","Hordaland",NULL
"176","03","Oslo",NULL
"176","04","Rogaland",NULL
"176","05","S°r-Tr°ndelag",NULL
"177","01","al-Batina",NULL
"177","02","Masqat",NULL
"177","03","Zufar",NULL
"178","01","Baluchistan",NULL
"178","02","Islamabad",NULL
"178","03","Nothwest Border Prov",NULL
"178","04","Punjab",NULL
"178","05","Sind",NULL
"178","06","Sindh",NULL
"179","01","Koror",NULL
